dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
chaosnli_snli,gemma,0,GPP-cosine,0,64,1.4961710746905468,0.3240422845202038,0.5231318068925987,0.37852023741635615,0.3252747252747253,0.3252747252747253,0.6608579754829407,0.2488406002521515,0.06540380015137251,0.059525290745378504,0.06540380015137251,0.0595252907453785,0.049418861872091664,0.029958781091019057,0.0697986503739589,0.05944338439530203,0.05545580024528175,0.037256705607580536,0.053431913778695085,0.03618002139623773,0.39999999999999997
chaosnli_snli,gemma,0,GPP-rbf,0,64,1.0984749048880957,0.22302804897491005,0.4438203179574275,0.5461894187085953,0.3802197802197802,0.3802197802197802,0.7107087969779968,0.3851277530193329,0.00788595662873394,-0.014145530157497734,0.00788595662873394,-0.014145530157497713,0.016587246665401286,-0.048068670031624766,0.006668038207082588,-0.02515023473189497,0.015527989225416691,-0.048308039000832456,0.01337492235286043,-0.026792650368508208,0.7999999999999999
chaosnli_snli,gemma,0,GPP-laplace,0,64,1.090287604392026,0.2195487996945427,0.44009508441437734,0.5480885481458553,0.5208791208791209,0.5208791208791209,0.7105543613433838,0.3872751295566559,0.005626323699963506,-0.009079556498223347,0.00562632369996352,-0.009079556498223354,0.025119638540639772,-0.029015516095133687,0.012997595552472985,-0.016814598746258836,0.029705290320736922,-0.03289016191717574,0.01684275432876222,-0.015508517107417298,0.6000000000000001
chaosnli_snli,gemma,0,LPE,0,64,1.7329453483443935,0.3055373818006289,0.4742123155638722,0.4070808645082412,0.5032967032967033,0.5032967032967033,0.44346514344215393,0.3170624077320099,-0.0204422565382133,-0.01103995700764683,-0.020442256538213292,-0.011039957007646825,-0.044341713018921036,-0.04653605400765308,-0.038153268154416,-0.032101684086603036,-0.051973102574307116,-0.05187137876588687,-0.021387479958061187,-0.004880801041302012,0.0
chaosnli_snli,gemma,0,LP-temp,0,64,5.54808566173899,0.4383294805828426,0.5573544332139144,0.4075286425830578,0.46813186813186813,0.46813186813186813,0.22007097359493805,,-0.008780204364337529,,-0.008780204364337522,,-0.031224454545739706,,-0.015783120131411973,,-0.028359195303255397,,-0.009112064369147795,,-0.39999999999999997
chaosnli_snli,gemma,0,GPP-cosine,0,256,1.3632671233656481,0.2914298653721112,0.4955744871235156,0.4157871826595309,0.3626373626373626,0.3626373626373626,0.812480628490448,0.1363532990217209,0.0327247559649855,0.046260958015348616,0.0327247559649855,0.04626095801534861,0.01645627856759303,0.01058881084145898,0.03492647724283458,0.041967674784154,0.02479657074926108,0.01806841269454134,0.038548919898319094,0.040599960874643216,-0.39999999999999997
chaosnli_snli,gemma,0,GPP-rbf,0,256,1.0934215737538049,0.2202145454358662,0.44133615703373164,0.5474857195162172,0.34725274725274724,0.34725274725274724,0.7143388390541077,0.38288795948028564,-0.0063200605602537555,-0.0122253000207969,-0.0063200605602537485,-0.0122253000207969,0.024732289235290396,-0.042095942274383916,0.0017591414096424507,-0.017652294094194575,0.024702188146501443,-0.036972328507604,0.013369571645012013,-0.023697138480392205,0.39999999999999997
chaosnli_snli,gemma,0,GPP-laplace,0,256,1.0851995681530335,0.21677002433401366,0.43775028976110314,0.546468004017005,0.5054945054945055,0.5054945054945055,0.7098871469497681,0.3863043785095215,-0.020170038240132637,-0.01592140091188352,-0.020170038240132627,-0.015921400911883512,-0.002770990157472175,-0.03876708278333278,-0.012951010744307365,-0.023784801434901,0.0045993503186609955,-0.04110220227843622,-0.001269646533746156,-0.023770328519890215,0.0
chaosnli_snli,gemma,0,LPE,0,256,1.134953180247938,0.22506879155191886,0.4383406486853466,0.4583888381460155,0.35824175824175825,0.35824175824175825,0.7405411005020142,0.2592284083366394,-0.04304409782173251,-0.005735992465745229,-0.04304409782173252,-0.0057359924657452155,-0.001664716491871946,-0.016441322188075213,-0.023172533261548358,-0.0010237651872493717,0.010054122599668747,-0.004840013766420109,-0.012235221581147294,-0.008379781780749954,-1.0
chaosnli_snli,gemma,0,LP-temp,0,256,10.915794651611435,0.5106797544494364,0.6305805908267238,0.4992652789718681,0.35384615384615387,0.35384615384615387,0.07522223267376829,,-0.027887175323052495,,-0.02788717532305248,,0.010356514158129226,,-0.016369725542211073,,0.013768575154461365,,-0.03066121214291477,,0.0
chaosnli_snli,gemma,0,GPP-cosine,1,64,1.6355410800546217,0.3439171392933064,0.5347198269667698,0.3678351845803021,0.3362637362637363,0.3362637362637363,0.6537998914718628,0.24446579813957214,-0.02884261044740168,-0.041576528599789976,-0.02884261044740168,-0.04157652859979,-0.0271128991273896,-0.021271617143236998,-0.019269808957028244,-0.027847919263481638,-0.014994169746837017,-0.013090897266057588,-0.007959369021231358,-0.031689694630064345,-0.19999999999999998
chaosnli_snli,gemma,0,GPP-rbf,1,64,1.116210622403643,0.22771712899112312,0.4514720598911191,0.5463389297415968,0.3208791208791209,0.3208791208791209,0.7110548615455627,0.3849963843822479,-0.004406144134868173,-0.019842873776550855,-0.004406144134868187,-0.01984287377655084,0.014889781964919281,-0.04199688958616421,0.003599038477556389,-0.025961740579707328,0.023118179844257826,-0.04099491433412053,0.012742264848687903,-0.027681505741990062,0.6000000000000001
chaosnli_snli,gemma,0,GPP-laplace,1,64,1.085842786191735,0.21698741770925684,0.4375919567359673,0.5460498568630656,0.5362637362637362,0.5362637362637362,0.7092571258544922,0.3865130543708801,-0.01415122407018084,-0.013677193428854734,-0.014151224070180823,-0.013677193428854748,0.0028411903690588707,-0.034369126082507945,-0.006640682311721279,-0.02121582920550526,0.010296668514626402,-0.037679028960770515,0.003285971607958519,-0.021834773654627788,0.0
chaosnli_snli,gemma,0,LPE,1,64,1.6807575241793842,0.35802605197357124,0.5901909883374573,0.3987664904430144,0.06593406593406594,0.06593406593406594,0.5268899202346802,0.39234933257102966,-0.024302529698201264,-0.009064620507509604,-0.024302529698201257,-0.009064620507509587,-0.025129758720585645,-0.02834991723411001,-0.031229825486506546,-0.017014638368674232,-0.03117265801579576,-0.02324077986171773,-0.0030857659559635274,-0.01470005063108245,-0.7999999999999999
chaosnli_snli,gemma,0,LP-temp,1,64,2.8500464407214867,0.49883859638207695,0.687997158721709,0.29551788251807976,0.07692307692307693,0.07692307692307693,0.5821476398351014,,0.026464813343574024,,0.02646481334357402,,0.02619289699540687,,0.026729083081789506,,0.029921030184759334,,0.0432323817382592,,1.0
chaosnli_snli,gemma,0,GPP-cosine,1,256,1.2454858152907722,0.26166676902118763,0.46991722882203346,0.4444602159280236,0.2945054945054945,0.2945054945054945,0.8461512923240662,0.13513216376304626,0.06267737911928335,0.0593611332957625,0.06267737911928335,0.059361133295762494,0.03920893920018702,0.014600911838914652,0.06288745835821094,0.053919266951678146,0.04930772790769866,0.023071653944832286,0.059238132482161664,0.045101626045543006,0.39999999999999997
